"stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs"
"L6",8.625,9.916667,20,TRUE,10,"ON","F1",165,6.625,7.625,4,1
"L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,7,1
"L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,10,1
"L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,9,1
"L6",5.625,9.916667,20,TRUE,10,"ON","F1",165,3.625,4.625,7,1
"L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,2,1
"L6",7.5,9.833333,20,TRUE,10,"ON","F1",165,5.5,6.5,7,1
"L6",6.625,9.958333,20,TRUE,10,"ON","F1",165,4.625,5.625,4,1
"L6",7.625,9.916667,20,TRUE,10,"ON","F1",165,5.625,6.625,2,1
"L6",5.5,9.833333,20,TRUE,10,"ON","F1",165,3.5,4.5,10,1
"L6",7.625,9.916667,20,TRUE,10,"ON","F1",165,5.625,6.625,7,1
"L6",5.625,9.791667,20,TRUE,10,"ON","F1",165,3.625,4.625,2,1
"L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,3,1
"L6",9.625,9.916667,20,TRUE,10,"ON","F1",165,7.625,8.625,5,1
"L6",6.625,9.958333,20,TRUE,10,"ON","F1",165,4.625,5.625,7,1
"L6",7.625,9.958333,20,TRUE,10,"ON","F1",165,5.625,6.625,3,1
"L6",7.541667,10,20,TRUE,10,"ON","F1",165,5.541667,6.541667,8,1
"L6",8.625,9.916667,20,TRUE,10,"ON","F1",165,6.625,7.625,5,1
"L6",6.625,9.916667,20,TRUE,10,"ON","F1",165,4.625,5.625,3,1
"L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,9,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,8,1
"L2",13,0,15,FALSE,15,"ON","F1",166,12,13,8,1
"L2",9,0,15,FALSE,15,"ON","F1",166,8,9,9,1
"L2",11,0,15,FALSE,15,"ON","F1",166,10,11,6,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,5,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,10,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,2,1
"L2",12,0,15,FALSE,15,"ON","F1",166,11,12,1,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,6,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,1,1
"L2",11,0,15,FALSE,15,"ON","F1",166,10,11,5,1
"L2",9,0,15,FALSE,15,"ON","F1",166,8,9,2,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,3,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,3,1
"L2",11,0,15,FALSE,15,"ON","F1",166,10,11,10,1
"L2",17.95833,0,15,FALSE,15,"ON","F1",166,16.95833,17.95833,7,1
"L2",12,0,15,FALSE,15,"ON","F1",166,11,12,7,1
"L2",14,0,15,FALSE,15,"ON","F1",166,13,14,4,1
"L3",8,0,15,FALSE,15,"ON","F1",167,6,7,8,1
"L3",9.958333,0,15,FALSE,15,"ON","F1",167,7.958333,8.958333,8,1
"L3",9,0,15,FALSE,15,"ON","F1",167,7,8,9,1
"L3",9.958333,0,15,FALSE,15,"ON","F1",167,7.958333,8.958333,6,1
"L3",9.958333,0,15,FALSE,15,"ON","F1",167,7.958333,8.958333,5,1
"L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,10,1
"L3",9.958333,0,15,FALSE,15,"ON","F1",167,7.958333,8.958333,2,1
"L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,1,1
"L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,6,1
"L3",9.958333,0,15,FALSE,15,"ON","F1",167,7.958333,8.958333,1,1
"L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,5,1
"L3",7,0,15,FALSE,15,"ON","F1",167,5,6,2,1
"L3",8,0,15,FALSE,15,"ON","F1",167,6,7,3,1
"L3",8,0,15,FALSE,15,"ON","F1",167,6,7,3,1
"L3",7.958333,0,15,FALSE,15,"ON","F1",167,5.958333,6.958333,10,1
"L3",10,0,15,FALSE,15,"ON","F1",167,8,9,7,1
"L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,7,1
"L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,4,1
"L4",8.958333,0,15,FALSE,15,"ON","F1",168,6.958333,7.958333,8,1
"L4",7,0,15,FALSE,15,"ON","F1",168,5,6,8,1
"L4",6.958333,0,15,FALSE,15,"ON","F1",168,4.958333,5.958333,9,1
"L4",7,0,15,FALSE,15,"ON","F1",168,5,6,6,1
"L4",10,0,15,FALSE,15,"ON","F1",168,8,9,5,1
"L4",8,0,15,FALSE,15,"ON","F1",168,6,7,10,1
"L4",7,0,15,FALSE,15,"ON","F1",168,5,6,2,1
"L4",9,0,15,FALSE,15,"ON","F1",168,7,8,1,1
"L4",9,0,15,FALSE,15,"ON","F1",168,7,8,6,1
"L4",7,0,15,FALSE,15,"ON","F1",168,5,6,1,1
"L4",7,0,15,FALSE,15,"ON","F1",168,5,6,5,1
"L4",7.958333,0,15,FALSE,15,"ON","F1",168,5.958333,6.958333,2,1
"L4",6.958333,0,15,FALSE,15,"ON","F1",168,4.958333,5.958333,3,1
"L4",8.958333,0,15,FALSE,15,"ON","F1",168,6.958333,7.958333,3,1
"L4",8,0,15,FALSE,15,"ON","F1",168,6,7,10,1
"L4",9,0,15,FALSE,15,"ON","F1",168,7,8,7,1
"L4",8,0,15,FALSE,15,"ON","F1",168,6,7,7,1
"L4",9,0,15,FALSE,15,"ON","F1",168,7,8,4,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,8,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,8,1
"L5",8,0,15,FALSE,15,"ON","F1",169,6,7,9,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,6,1
"L5",12,0,15,FALSE,15,"ON","F1",169,10,11,5,1
"L5",10,0,15,FALSE,15,"ON","F1",169,8,9,10,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,2,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,1,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,6,1
"L5",8,0,15,FALSE,15,"ON","F1",169,6,7,1,1
"L5",11,0,15,FALSE,15,"ON","F1",169,9,10,5,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,2,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,3,1
"L5",10,0,15,FALSE,15,"ON","F1",169,8,9,3,1
"L5",10,0,15,FALSE,15,"ON","F1",169,8,9,10,1
"L5",12,0,15,FALSE,15,"ON","F1",169,10,11,7,1
"L5",10,0,15,FALSE,15,"ON","F1",169,8,9,7,1
"L5",10,0,15,FALSE,15,"ON","F1",169,8,9,4,1
"L6",14,0,15,FALSE,15,"ON","F1",170,12,13,8,1
"L6",15,0,15,FALSE,15,"ON","F1",170,13,14,8,1
"L6",17,0,15,FALSE,15,"ON","F1",170,15,16,9,1
"L6",15,0,15,FALSE,15,"ON","F1",170,13,14,6,1
"L6",14,0,15,FALSE,15,"ON","F1",170,12,13,5,1
"L6",13,0,15,FALSE,15,"ON","F1",170,11,12,10,1
"L6",16,0,15,FALSE,15,"ON","F1",170,14,15,2,1
"L6",16,0,15,FALSE,15,"ON","F1",170,14,15,1,1
"L6",19,0,15,FALSE,15,"ON","F1",170,17,18,6,1
"L6",15,0,15,FALSE,15,"ON","F1",170,13,14,1,1
"L6",16,0,15,FALSE,15,"ON","F1",170,14,15,5,1
"L6",19,0,15,FALSE,15,"ON","F1",170,17,18,2,1
"L6",16,0,15,FALSE,15,"ON","F1",170,14,15,3,1
"L6",16,0,15,FALSE,15,"ON","F1",170,14,15,3,1
"L6",18,0,15,FALSE,15,"ON","F1",170,16,17,10,1
"L6",16,0,15,FALSE,15,"ON","F1",170,14,15,7,1
"L6",17,0,15,FALSE,15,"ON","F1",170,15,16,7,1
"L6",17,0,15,FALSE,15,"ON","F1",170,15,16,4,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,3,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,1,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,2,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,5,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,5,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,4,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,5,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,9,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,9,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,8,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,2,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,8,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,4,1
"L2",11,0,20,FALSE,20,"ON","F1",171,10,11,5,1
"L2",11,0,20,FALSE,20,"ON","F1",171,10,11,4,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,2,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,9,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,10,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,10,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,4,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,3,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,2,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,5,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,3,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1
"L2",11,0,20,FALSE,20,"ON","F1",171,10,11,9,1
"L2",11,0,20,FALSE,20,"ON","F1",171,10,11,3,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,5,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,4,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,4,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,1,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,10,1
"L2",10,0,20,FALSE,20,"ON","F1",171,9,10,6,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,10,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,10,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,6,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,2,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,2,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,1,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,8,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,5,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,2,1
"L2",11,0,20,FALSE,20,"ON","F1",171,10,11,10,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,7,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,1,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,8,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,5,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,8,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,9,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,7,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,1,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,7,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,5,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,2,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,6,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,1,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,1,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,9,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,2,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,4,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,8,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,5,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,10,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,1,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,4,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,10,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,1,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,7,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,6,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,9,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,2,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,3,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,10,1
"L2",10,0,20,FALSE,20,"ON","F1",171,9,10,4,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,10,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,4,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1
"L2",13,0,20,FALSE,20,"ON","F1",171,12,13,5,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,5,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,9,1
"L2",10,0,20,FALSE,20,"ON","F1",171,9,10,3,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,6,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,1,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,9,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,1,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,10,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,10,1
"L2",10,0,20,FALSE,20,"ON","F1",171,9,10,2,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,2,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,8,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,9,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,6,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,4,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,1,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,7,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,9,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,4,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,9,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,3,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,3,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,1,1
"L3",8,0,20,FALSE,20,"ON","F1",172,6,7,6,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,2,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,5,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,5,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1
"L3",4,0,20,FALSE,20,"ON","F1",172,2,3,4,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,5,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,9,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,9,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,2,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,4,1
"L3",9,0,20,FALSE,20,"ON","F1",172,7,8,5,1
"L3",3,0,20,FALSE,20,"ON","F1",172,1,2,4,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,2,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,9,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,10,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,10,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,4,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,3,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,2,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,5,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1
"L3",3,0,20,FALSE,20,"ON","F1",172,1,2,9,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,3,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,5,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,4,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,4,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,1,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,10,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,10,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,10,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,2,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,2,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,1,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,5,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,3,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,2,1
"L3",3,0,20,FALSE,20,"ON","F1",172,1,2,10,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,7,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,1,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,5,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,9,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,1,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,3,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,5,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,2,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1
"L3",4,0,20,FALSE,20,"ON","F1",172,2,3,1,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,1,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,9,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,2,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,4,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,5,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,10,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,1,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,4,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,10,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,1,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,9,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,6,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,2,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,3,1
"L3",8,0,20,FALSE,20,"ON","F1",172,6,7,10,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,4,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,10,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,4,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,5,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,5,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,9,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,1,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,9,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,1,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,10,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,10,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,2,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,2,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,9,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,4,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,1,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,9,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,4,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,9,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,3,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,8,1
"L4",7,0,20,FALSE,20,"ON","F1",173,5,6,3,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,1,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,2,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,7,1
"L4",4,0,20,FALSE,20,"ON","F1",173,2,3,5,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,5,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,4,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,5,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,9,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,9,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,8,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,2,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,4,1
"L4",9,0,20,FALSE,20,"ON","F1",173,7,8,5,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,4,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,2,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,9,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,10,1
"L4",4,0,20,FALSE,20,"ON","F1",173,2,3,10,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,4,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,3,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,3,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,2,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,5,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,3,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,9,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,3,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,5,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,4,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,4,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,1,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,10,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,10,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,10,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1
"L4",4,0,20,FALSE,20,"ON","F1",173,2,3,2,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,2,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,1,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1
