"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","nobs","time2d","time2.orig","r.est2","r.est1"
"1646","L5",5.99305555555556,1.94444444444444,20,TRUE,35,"IPU","F0",29,1,3.99305555555556,4.99305555555556,0.136291552608767,0.0355028162422316
"1647","L5",6,0,15,FALSE,15,"AB","F1",44,3,4,5,0.25,0.166666666666667
"1648","L5",6,0,15,FALSE,15,"IPU","F0",9,5,4,5,0.25,0.166666666666667
"1649","L5",6,0,15,FALSE,15,"QC","F1",204,1,4,5,0.25,0.166666666666667
"1650","L5",6,0,20,FALSE,20,"AB","F1",49,7,4,5,0.25,0.166666666666667
"1651","L5",6,0,20,FALSE,20,"IN","F1",79,47,4,5,0.25,0.166666666666667
"1652","L5",6,0,20,FALSE,20,"IPU","F0",14,17,4,5,0.25,0.166666666666667
"1653","L5",6,0,20,FALSE,20,"NB2","F1",139,76,4,5,0.25,0.166666666666667
"1654","L5",6,0,20,FALSE,20,"ON","F1",174,55,4,5,0.25,0.166666666666667
"1655","L5",6,0,20,FALSE,20,"QC","F1",209,77,4,5,0.25,0.166666666666667
"1656","L5",6,0,25,FALSE,25,"IPU","F0",19,3,4,5,0.25,0.166666666666667
"1657","L5",6,0,25,FALSE,25,"NB2","F1",144,3,4,5,0.25,0.166666666666667
"1658","L5",6,0,25,FALSE,25,"ON","F1",179,4,4,5,0.25,0.166666666666667
"1659","L5",6,0,25,FALSE,25,"QC","F1",214,4,4,5,0.25,0.166666666666667
"1660","L5",6,1.83333333333333,20,TRUE,30,"IN","F1",89,3,4,5,0.198850912672007,0.0981694942922669
"1661","L5",6,1.83333333333333,20,TRUE,30,"QC","F1",219,1,4,5,0.251836796754141,0.157260494430814
"1662","L5",6,1.94444444444444,20,TRUE,30,"ON","F1",184,1,4,5,0.20190610850876,0.105599065890484
"1663","L5",6.03819444444444,10.8576388888889,20,TRUE,10,"IPU","F0",4,1,4.03819444444444,5.03819444444444,0.034644526395905,0.0176924653023307
"1664","L5",6.04166666666667,1.83333333333333,20,TRUE,30,"QC","F1",219,1,4.04166666666667,5.04166666666667,0.25043255047223,0.156487090572199
"1665","L5",6.04166666666667,1.83333333333333,20,TRUE,35,"QC","F1",224,4,4.04166666666667,5.04166666666667,0.139497719389456,0.0394375455500064
"1666","L5",6.04166666666667,1.875,20,TRUE,30,"IN","F1",89,3,4.04166666666667,5.04166666666667,0.195930640673091,0.0972182143620925
"1667","L5",6.04166666666667,1.91666666666667,20,TRUE,35,"AB","F1",64,1,4.04166666666667,5.04166666666667,0.0502100899043622,0
"1668","L5",6.04166666666667,1.91666666666667,20,TRUE,35,"ON","F1",189,1,4.04166666666667,5.04166666666667,0.133019337795082,0.0339023925212145
"1669","L5",6.04166666666667,1.91666666666667,20,TRUE,35,"QC","F1",224,2,4.04166666666667,5.04166666666667,0.137894719482484,0.0393083601131349
"1670","L5",6.04166666666667,1.95833333333333,20,TRUE,35,"NB2","F1",154,8,4.04166666666667,5.04166666666667,0.0443718282455412,0
"1671","L5",6.04166666666667,1.95833333333333,20,TRUE,35,"QC","F1",224,3,4.04166666666667,5.04166666666667,0.137106955931349,0.0392440842549598
"1672","L5",6.04166666666667,1.75,20,TRUE,35,"IN","F1",94,8,4.04166666666667,5.04166666666667,0.137180583450964,0.0307287073388918
"1673","L5",6.04166666666667,33.8333333333333,20,TRUE,5,"IN","F1",99,3,4.04166666666667,5.04166666666667,0.00772362967299787,0.00196531985965663
"1674","L5",6.04166666666667,33.8333333333333,20,TRUE,5,"QC","F1",229,2,4.04166666666667,5.04166666666667,0.00758184727938779,0.00178608854937088
"1675","L5",6.04166666666667,33.9166666666667,20,TRUE,5,"IPU","F0",34,3,4.04166666666667,5.04166666666667,0,0
"1676","L5",6.0625,1.97083333333333,20,TRUE,35,"ON","F1",189,1,4.0625,5.0625,0.131566103503856,0.0337316903365697
"1677","L5",6.06944444444444,1.80555555555556,20,TRUE,35,"ON","F1",189,1,4.06944444444444,5.06944444444444,0.134316748060039,0.0338843656344103
"1678","L5",6.08333333333333,1.875,20,TRUE,30,"IN","F1",89,1,4.08333333333333,5.08333333333333,0.194661069109809,0.0966730345521997
"1679","L5",6.08333333333333,1.875,20,TRUE,35,"AB","F1",64,1,4.08333333333333,5.08333333333333,0.0498499208611917,0
"1680","L5",6.08333333333333,1.91666666666667,20,TRUE,30,"NB2","F1",149,1,4.08333333333333,5.08333333333333,0.237410754634298,0.147570097859937
"1681","L5",6.08333333333333,1.91666666666667,20,TRUE,35,"NB2","F1",154,6,4.08333333333333,5.08333333333333,0.0440386918719275,0
"1682","L5",6.08333333333333,1.91666666666667,20,TRUE,35,"QC","F1",224,3,4.08333333333333,5.08333333333333,0.136856722212537,0.0390592807026838
"1683","L5",6.08333333333333,1.95833333333333,20,TRUE,35,"NB2","F1",154,10,4.08333333333333,5.08333333333333,0.0439580312804751,0
"1684","L5",6.08333333333333,1.95833333333333,20,TRUE,35,"QC","F1",224,2,4.08333333333333,5.08333333333333,0.136080740375701,0.0389958161805827
"1685","L5",6.08333333333333,2,20,TRUE,35,"NB2","F1",154,4,4.08333333333333,5.08333333333333,0.0438776656222277,0
"1686","L5",6.08333333333333,5.79166666666667,20,TRUE,10,"NB2","F1",129,1,4.08333333333333,5.08333333333333,0.0426392309332531,0.00965094803260695
"1687","L5",6.08333333333333,5.875,20,TRUE,10,"ON","F1",164,6,4.08333333333333,5.08333333333333,0.014411282884909,0
"1688","L5",6.08333333333333,5.91666666666667,20,TRUE,10,"IN","F1",69,1,4.08333333333333,5.08333333333333,0.0625271432933443,0.0314120192239193
"1689","L5",6.08333333333333,5.95833333333333,20,TRUE,10,"AB","F1",39,1,4.08333333333333,5.08333333333333,0.0546963005827737,0.0230078693951045
"1690","L5",6.08333333333333,33.75,20,TRUE,5,"ON","F1",194,1,4.08333333333333,5.08333333333333,0.00200544109865913,0
"1691","L5",6.08333333333333,33.7916666666667,20,TRUE,5,"ON","F1",194,2,4.08333333333333,5.08333333333333,0.00200527353791051,0
"1692","L5",6.08333333333333,33.8333333333333,20,TRUE,5,"QC","F1",229,1,4.08333333333333,5.08333333333333,0.00752417634227474,0.00177458956791827
"1693","L5",6.10416666666667,2,20,TRUE,35,"ON","F1",189,2,4.10416666666667,5.10416666666667,0.130078741489081,0.0334839164152186
"1694","L5",6.125,1.70833333333333,20,TRUE,30,"IN","F1",89,5,4.125,5.125,0.199849935377157,0.097699304931949
"1695","L5",6.125,1.875,20,TRUE,35,"IN","F1",94,7,4.125,5.125,0.132821859501799,0.030218246681176
"1696","L5",6.125,1.91666666666667,20,TRUE,30,"NB2","F1",149,1,4.125,5.125,0.236097851294556,0.146848771351738
"1697","L5",6.125,1.91666666666667,20,TRUE,30,"ON","F1",184,1,4.125,5.125,0.199241670245695,0.104179897529862
"1698","L5",6.125,1.91666666666667,20,TRUE,35,"IN","F1",94,1,4.125,5.125,0.132090836562823,0.0301802469250726
"1699","L5",6.125,1.91666666666667,20,TRUE,35,"QC","F1",224,1,4.125,5.125,0.135834235160163,0.0388133380247138
"1700","L5",6.125,1.95833333333333,20,TRUE,35,"IN","F1",94,2,4.125,5.125,0.131367816364447,0.0301423426191082
"1701","L5",6.125,1.95833333333333,20,TRUE,35,"QC","F1",224,2,4.125,5.125,0.135069772690717,0.0387506695731793
"1702","L5",6.125,5.83333333333333,20,TRUE,10,"ON","F1",164,2,4.125,5.125,0.0142864242541777,0
"1703","L5",6.125,5.91666666666667,20,TRUE,10,"NB2","F1",129,2,4.125,5.125,0.0420914500676557,0.00957746169566528
"1704","L5",6.125,5.95833333333333,20,TRUE,10,"QC","F1",199,1,4.125,5.125,0.0611347438610169,0.0303631558647835
"1705","L5",6.125,33.7916666666667,20,TRUE,5,"IN","F1",99,1,4.125,5.125,0.00761017132423452,0.00194049306361356
"1706","L5",6.125,33.7916666666667,20,TRUE,5,"ON","F1",194,1,4.125,5.125,0.00198637784572812,0
"1707","L5",6.125,33.8333333333333,20,TRUE,5,"NB2","F1",159,1,4.125,5.125,0.00729312552979144,0.00157050422203375
"1708","L5",6.125,33.875,20,TRUE,5,"ON","F1",194,1,4.125,5.125,0.00198604909206837,0
"1709","L5",6.125,33.9166666666667,20,TRUE,5,"QC","F1",229,1,4.125,5.125,0.00746273220517848,0.00176297865618541
"1710","L5",6.16666666666667,2.04652777777778,20,TRUE,35,"ON","F1",189,4,4.16666666666667,5.16666666666667,0.127864271412691,0.0331159596033226
"1711","L5",6.16666666666667,1.91666666666667,20,TRUE,35,"IN","F1",94,2,4.16666666666667,5.16666666666667,0.131101844115591,0.0299880470997479
"1712","L5",6.16666666666667,5.83333333333333,20,TRUE,10,"NB2","F1",129,6,4.16666666666667,5.16666666666667,0.0419205056737577,0.0095239455799448
"1713","L5",6.20833333333333,33.75,20,TRUE,5,"NB2","F1",159,2,4.20833333333333,5.20833333333333,0.00718811156033828,0.0015507298786065
"1714","L5",6.25,5.875,20,TRUE,10,"ON","F1",164,1,4.25,5.25,0.0138922602656584,0
"1715","L5",6.25,33.8333333333333,20,TRUE,5,"ON","F1",194,2,4.25,5.25,0.00193161320177983,0
"1716","L5",6.29166666666667,1.95833333333333,20,TRUE,35,"IN","F1",94,2,4.29166666666667,5.29166666666667,0.12754037842728,0.0293898261212486
"1717","L5",6.79166666666667,20.0770833333333,20,TRUE,5,"IPU","F0",34,2,4.79166666666667,5.79166666666667,0,0
"1718","L5",6.79166666666667,21.1666666666667,20,TRUE,5,"IPU","F0",34,1,4.79166666666667,5.79166666666667,0,0
"1719","L5",6.95833333333333,33.9166666666667,20,TRUE,5,"IN","F1",99,1,4.95833333333333,5.95833333333333,0.00661167668486319,0.00172124812718871
"1720","L5",6.99305555555556,1.94444444444444,20,TRUE,35,"IPU","F0",29,1,4.99305555555556,5.99305555555556,0.115104622106621,0.0307292987870014
"1721","L5",6.99305555555556,1.96875,20,TRUE,30,"IPU","F0",24,1,4.99305555555556,5.99305555555556,0.206570150716116,0.131047934614414
"1722","L5",7,0,15,FALSE,15,"AB","F1",44,18,5,6,0.2,0.142857142857143
"1723","L5",7,0,15,FALSE,15,"IN","F1",74,1,5,6,0.2,0.142857142857143
"1724","L5",7,0,15,FALSE,15,"IPU","F0",9,38,5,6,0.2,0.142857142857143
"1725","L5",7,0,15,FALSE,15,"NB2","F1",134,1,5,6,0.2,0.142857142857143
"1726","L5",7,0,15,FALSE,15,"QC","F1",204,1,5,6,0.2,0.142857142857143
"1727","L5",7,0,20,FALSE,20,"AB","F1",49,1,5,6,0.2,0.142857142857143
"1728","L5",7,0,20,FALSE,20,"IN","F1",79,15,5,6,0.2,0.142857142857143
"1729","L5",7,0,20,FALSE,20,"NB2","F1",139,31,5,6,0.2,0.142857142857143
"1730","L5",7,0,20,FALSE,20,"ON","F1",174,10,5,6,0.2,0.142857142857143
"1731","L5",7,0,20,FALSE,20,"QC","F1",209,26,5,6,0.2,0.142857142857143
"1732","L5",7,0,25,FALSE,25,"IPU","F0",19,2,5,6,0.2,0.142857142857143
"1733","L5",7,0,25,FALSE,25,"NB2","F1",144,3,5,6,0.2,0.142857142857143
"1734","L5",7,0,25,FALSE,25,"ON","F1",179,6,5,6,0.2,0.142857142857143
"1735","L5",7,0,25,FALSE,25,"QC","F1",214,1,5,6,0.2,0.142857142857143
"1736","L5",7,1.91666666666667,20,TRUE,30,"IN","F1",89,1,5,6,0.169172778562531,0.0857486914264299
"1737","L5",7,2,20,TRUE,35,"NB2","F1",154,3,5,6,0.0364193589581512,0
"1738","L5",7,2.04166666666667,20,TRUE,35,"NB2","F1",154,4,5,6,0.036364177290403,0
"1739","L5",7.04166666666667,1.875,20,TRUE,30,"IN","F1",89,2,5.04166666666667,6.04166666666667,0.169412937945795,0.08562870547638
"1740","L5",7.04166666666667,1.91666666666667,20,TRUE,30,"NB2","F1",149,1,5.04166666666667,6.04166666666667,0.210489296917065,0.132590448398038
"1741","L5",7.04166666666667,1.91666666666667,20,TRUE,35,"AB","F1",64,2,5.04166666666667,6.04166666666667,0.0410343326207065,0
"1742","L5",7.04166666666667,1.91666666666667,20,TRUE,35,"NB2","F1",154,4,5.04166666666667,6.04166666666667,0.0362492990892919,0
"1743","L5",7.04166666666667,1.91666666666667,20,TRUE,35,"QC","F1",224,2,5.04166666666667,6.04166666666667,0.116659306597365,0.0340908566701187
"1744","L5",7.04166666666667,1.95833333333333,20,TRUE,35,"NB2","F1",154,4,5.04166666666667,6.04166666666667,0.0361946311721758,0
"1745","L5",7.04166666666667,1.95833333333333,20,TRUE,35,"QC","F1",224,2,5.04166666666667,6.04166666666667,0.116094991546812,0.0340425009193049
"1746","L5",7.04166666666667,1.75,20,TRUE,35,"IN","F1",94,3,5.04166666666667,6.04166666666667,0.115469451203223,0.026567757775022
"1747","L5",7.04166666666667,33.9166666666667,20,TRUE,5,"QC","F1",229,1,5.04166666666667,6.04166666666667,0.00640042031140881,0.00154550853074534
"1748","L5",7.0625,1.97083333333333,20,TRUE,35,"ON","F1",189,1,5.0625,6.0625,0.111277215976418,0.0292306710402088
"1749","L5",7.08333333333333,1.875,20,TRUE,35,"AB","F1",64,1,5.08333333333333,6.08333333333333,0.0407934592339991,0
"1750","L5",7.08333333333333,1.91666666666667,20,TRUE,30,"NB2","F1",149,1,5.08333333333333,6.08333333333333,0.209456620073455,0.132007842091984
"1751","L5",7.08333333333333,1.95833333333333,20,TRUE,35,"NB2","F1",154,8,5.08333333333333,6.08333333333333,0.0359188224538759,0
"1752","L5",7.08333333333333,33.8333333333333,20,TRUE,5,"QC","F1",229,1,5.08333333333333,6.08333333333333,0.00636264505078384,0.00153708805685749
"1753","L5",7.125,1.70833333333333,20,TRUE,30,"IN","F1",89,3,5.125,6.125,0.172335220244996,0.0860017100831455
"1754","L5",7.125,1.875,20,TRUE,30,"IN","F1",89,6,5.125,6.125,0.167523519798222,0.0847864139840709
"1755","L5",7.125,1.875,20,TRUE,35,"IN","F1",94,4,5.125,6.125,0.112365622626315,0.0261853193680519
"1756","L5",7.125,1.95833333333333,20,TRUE,35,"NB2","F1",154,1,5.125,6.125,0.0356471853578169,0
"1757","L5",7.125,5.875,20,TRUE,10,"NB2","F1",129,1,5.125,6.125,0.0356617494427342,0.00830213325257065
"1758","L5",7.16666666666667,1.75,20,TRUE,30,"IN","F1",89,1,5.16666666666667,6.16666666666667,0.170137524786002,0.0852707539233903
"1759","L5",7.16666666666667,1.91666666666667,20,TRUE,35,"QC","F1",224,1,5.16666666666667,6.16666666666667,0.114456066119435,0.0335344667719558
"1760","L5",7.20833333333333,5.875,20,TRUE,10,"ON","F1",164,1,5.20833333333333,6.20833333333333,0.0115089199661591,0
"1761","L5",7.20833333333333,33.7916666666667,20,TRUE,5,"IN","F1",99,1,5.20833333333333,6.20833333333333,0.00636786890527182,0.00166526920586702
"1762","L5",7.25,33.7916666666667,20,TRUE,5,"NB2","F1",159,1,5.25,6.25,0.00605174482573618,0.00133791052464719
"1763","L5",7.25694444444444,1.97916666666667,20,TRUE,35,"ON","F1",189,2,5.25694444444444,6.25694444444444,0.107940483728225,0.0284846727514461
"1764","L5",7.29166666666667,1.875,20,TRUE,35,"IN","F1",94,1,5.29166666666667,6.29166666666667,0.109553519319735,0.0256155442628097
"1765","L5",7.66666666666667,1.91666666666667,20,TRUE,35,"AB","F1",64,1,5.66666666666667,6.66666666666667,0.0368279525565081,0
"1766","L5",7.95833333333333,2,20,TRUE,35,"QC","F1",224,1,5.95833333333333,6.95833333333333,0.101364798852666,0.0303161202762882
"1767","L5",8,0,15,FALSE,15,"AB","F1",44,12,6,7,0.166666666666667,0.125
"1768","L5",8,0,15,FALSE,15,"IN","F1",74,3,6,7,0.166666666666667,0.125
"1769","L5",8,0,15,FALSE,15,"IPU","F0",9,21,6,7,0.166666666666667,0.125
"1770","L5",8,0,15,FALSE,15,"NB2","F1",134,7,6,7,0.166666666666667,0.125
"1771","L5",8,0,15,FALSE,15,"ON","F1",169,2,6,7,0.166666666666667,0.125
"1772","L5",8,0,15,FALSE,15,"QC","F1",204,10,6,7,0.166666666666667,0.125
"1773","L5",8,0,20,FALSE,20,"IN","F1",79,6,6,7,0.166666666666667,0.125
"1774","L5",8,0,20,FALSE,20,"NB2","F1",139,2,6,7,0.166666666666667,0.125
"1775","L5",8,0,20,FALSE,20,"ON","F1",174,1,6,7,0.166666666666667,0.125
"1776","L5",8,0,20,FALSE,20,"QC","F1",209,2,6,7,0.166666666666667,0.125
"1777","L5",8,0,25,FALSE,25,"IN","F1",84,1,6,7,0.166666666666667,0.125
"1778","L5",8,0,25,FALSE,25,"NB2","F1",144,1,6,7,0.166666666666667,0.125
"1779","L5",8,0,25,FALSE,25,"ON","F1",179,2,6,7,0.166666666666667,0.125
"1780","L5",8,0,25,FALSE,25,"QC","F1",214,2,6,7,0.166666666666667,0.125
"1781","L5",8,1.91666666666667,20,TRUE,30,"IN","F1",89,2,6,7,0.14903115337287,0.0766038512487993
"1782","L5",8,1.91666666666667,20,TRUE,30,"ON","F1",184,1,6,7,0.155540450372825,0.0836788685557886
"1783","L5",8.04166666666667,1.70833333333333,20,TRUE,30,"IN","F1",89,1,6.04166666666667,7.04166666666667,0.153023120267224,0.0774962602809448
"1784","L5",8.04166666666667,1.875,20,TRUE,30,"IN","F1",89,2,6.04166666666667,7.04166666666667,0.14921749905004,0.0765080786185748
"1785","L5",8.04166666666667,1.875,20,TRUE,35,"NB2","F1",154,2,6.04166666666667,7.04166666666667,0.0306403917072514,0
"1786","L5",8.04166666666667,1.95833333333333,20,TRUE,35,"NB2","F1",154,5,6.04166666666667,7.04166666666667,0.0305623548302934,0
"1787","L5",8.08333333333333,1.91666666666667,20,TRUE,35,"NB2","F1",154,3,6.08333333333333,7.08333333333333,0.0304039395774616,0
"1788","L5",8.08333333333333,5.79166666666667,20,TRUE,10,"AB","F1",39,1,6.08333333333333,7.08333333333333,0.0414034694955549,0.0179768323215542
"1789","L5",8.08333333333333,5.875,20,TRUE,10,"NB2","F1",129,1,6.08333333333333,7.08333333333333,0.031069257037979,0.00736042215119594
"1790","L5",8.125,1.875,20,TRUE,30,"IN","F1",89,1,6.125,7.125,0.14774974858599,0.0758349570466361
"1791","L5",8.20833333333333,5.70833333333333,20,TRUE,10,"ON","F1",164,1,6.20833333333333,7.20833333333333,0.00977735287467004,0
"1792","L5",8.20833333333333,33.8333333333333,20,TRUE,5,"QC","F1",229,2,6.20833333333333,7.20833333333333,0.0054211539640927,0.0013359431852295
"1793","L5",9,0,15,FALSE,15,"IN","F1",74,2,7,8,0.142857142857143,0.111111111111111
"1794","L5",9,0,15,FALSE,15,"IPU","F0",9,1,7,8,0.142857142857143,0.111111111111111
"1795","L5",9,0,15,FALSE,15,"NB2","F1",134,8,7,8,0.142857142857143,0.111111111111111
"1796","L5",9,0,15,FALSE,15,"ON","F1",169,8,7,8,0.142857142857143,0.111111111111111
"1797","L5",9,0,15,FALSE,15,"QC","F1",204,9,7,8,0.142857142857143,0.111111111111111
"1798","L5",9,0,20,FALSE,20,"NB2","F1",139,1,7,8,0.142857142857143,0.111111111111111
"1799","L5",9,0,20,FALSE,20,"QC","F1",209,4,7,8,0.142857142857143,0.111111111111111
"1800","L5",9.04166666666667,1.95833333333333,20,TRUE,35,"NB2","F1",154,1,7.04166666666667,8.04166666666667,0.0264469267890255,0
"1801","L5",9.04166666666667,33.7916666666667,20,TRUE,5,"ON","F1",194,1,7.04166666666667,8.04166666666667,0.00119689436734687,0
"1802","L5",9.08333333333333,1.95833333333333,20,TRUE,35,"NB2","F1",154,2,7.08333333333333,8.08333333333333,0.026299368950513,0
"1803","L5",9.125,1.875,20,TRUE,30,"IN","F1",89,1,7.125,8.125,0.132151179544001,0.0685931310303014
"1804","L5",9.125,33.75,20,TRUE,5,"NB2","F1",159,1,7.125,8.125,0.00471372735748872,0.0010730129750579
"1805","L5",10,0,15,FALSE,15,"IPU","F0",9,1,8,9,0.125,0.1
"1806","L5",10,0,15,FALSE,15,"NB2","F1",134,4,8,9,0.125,0.1
"1807","L5",10,0,15,FALSE,15,"ON","F1",169,5,8,9,0.125,0.1
"1808","L5",10,0,15,FALSE,15,"QC","F1",204,3,8,9,0.125,0.1
"1809","L5",10,0,20,FALSE,20,"AB","F1",49,1,8,9,0.125,0.1
"1810","L5",10,0,20,FALSE,20,"NB2","F1",139,2,8,9,0.125,0.1
"1811","L5",10,0,20,FALSE,20,"ON","F1",174,1,8,9,0.125,0.1
"1812","L5",10,0,20,FALSE,20,"QC","F1",209,1,8,9,0.125,0.1
"1813","L5",10.0416666666667,1.70833333333333,20,TRUE,30,"IN","F1",89,1,8.04166666666667,9.04166666666667,0.122959787832501,0.0637420728644203
"1814","L5",10.0416666666667,2,20,TRUE,35,"NB2","F1",154,1,8.04166666666667,9.04166666666667,0.0232856910164603,0
"1815","L5",10.0416666666667,33.8333333333333,20,TRUE,5,"QC","F1",229,1,8.04166666666667,9.04166666666667,0.00436788629526631,0.00110112320660438
"1816","L5",10.0833333333333,1.95833333333333,20,TRUE,35,"NB2","F1",154,1,8.08333333333333,9.08333333333333,0.0231936168218228,0
"1817","L5",10.125,5.83333333333333,20,TRUE,10,"NB2","F1",129,1,8.125,9.125,0.0244051561767293,0.00592937580558175
"1818","L5",10.1666666666667,33.7916666666667,20,TRUE,5,"NB2","F1",159,1,8.16666666666667,9.16666666666667,0.00419693106345074,0.00096662095055395
"1819","L5",10.2083333333333,5.875,20,TRUE,10,"ON","F1",164,1,8.20833333333333,9.20833333333333,0.00748764932957024,0
"1820","L5",10.7916666666667,20.0770833333333,20,TRUE,5,"IPU","F0",34,1,8.79166666666667,9.79166666666667,0,0
"1821","L5",11,0,15,FALSE,15,"NB2","F1",134,1,9,10,0.111111111111111,0.0909090909090909
"1822","L5",11,0,15,FALSE,15,"ON","F1",169,1,9,10,0.111111111111111,0.0909090909090909
"1823","L5",11,0,15,FALSE,15,"QC","F1",204,1,9,10,0.111111111111111,0.0909090909090909
"1824","L5",11,0,20,FALSE,20,"IN","F1",79,1,9,10,0.111111111111111,0.0909090909090909
"1825","L5",11,0,20,FALSE,20,"QC","F1",209,1,9,10,0.111111111111111,0.0909090909090909
"1826","L5",11,0,25,FALSE,25,"IPU","F0",19,1,9,10,0.111111111111111,0.0909090909090909
"1827","L5",11.0833333333333,1.95833333333333,20,TRUE,35,"NB2","F1",154,1,9.08333333333333,10.0833333333333,0.0207439202324983,0
"1828","L5",11.125,1.875,20,TRUE,35,"IN","F1",94,1,9.125,10.125,0.0695310177199378,0.0170717409358814
"1829","L5",11.9166666666667,1.91666666666667,20,TRUE,30,"ON","F1",184,1,9.91666666666667,10.9166666666667,0.106668095385206,0.0593020597367563
"1830","L5",11.9583333333333,0,15,FALSE,15,"IPU","F0",9,1,9.95833333333333,10.9583333333333,0.100418410041841,0.0836236933797909
"1831","L5",12,0,15,FALSE,15,"ON","F1",169,2,10,11,0.1,0.0833333333333333
