"stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs","q5","q50","q95","in.predint"
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,1,1,2.11484664030332,2.85866970858577,3.8609719125097,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,1,1,2.11484664030332,2.85866970858577,3.8609719125097,1
"L4",3,0,25,FALSE,25,"ON","F1",178,1,2,1,1,2.11484664030332,2.85866970858577,3.8609719125097,1
"L4",3,0,25,FALSE,25,"ON","F1",178,1,2,1,1,2.11484664030332,2.85866970858577,3.8609719125097,1
"L4",3,0,25,FALSE,25,"ON","F1",178,1,2,1,1,2.11484664030332,2.85866970858577,3.8609719125097,1
"L5",4,0,25,FALSE,25,"ON","F1",179,2,3,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L5",5,0,25,FALSE,25,"ON","F1",179,3,4,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L5",4,0,25,FALSE,25,"ON","F1",179,2,3,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L5",4,0,25,FALSE,25,"ON","F1",179,2,3,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L5",5,0,25,FALSE,25,"ON","F1",179,3,4,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L5",3,0,25,FALSE,25,"ON","F1",179,1,2,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L5",3,0,25,FALSE,25,"ON","F1",179,1,2,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L5",4,0,25,FALSE,25,"ON","F1",179,2,3,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L5",5,0,25,FALSE,25,"ON","F1",179,3,4,1,1,2.51962229993706,3.44069608534565,4.69427541815612,1
"L6",8,0,25,FALSE,25,"ON","F1",180,6,7,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L6",6,0,25,FALSE,25,"ON","F1",180,4,5,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L6",8,0,25,FALSE,25,"ON","F1",180,6,7,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L6",8,0,25,FALSE,25,"ON","F1",180,6,7,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L6",7,0,25,FALSE,25,"ON","F1",180,5,6,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L6",5,0,25,FALSE,25,"ON","F1",180,3,4,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L6",6,0,25,FALSE,25,"ON","F1",180,4,5,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L6",6,0,25,FALSE,25,"ON","F1",180,4,5,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L6",5,0,25,FALSE,25,"ON","F1",180,3,4,1,1,4.01605352333565,5.61283329292302,7.84427377942815,1
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,1,1,4.42091328543439,6.76406230110863,9.74785568254207,0
"L2",5.859722,0.9979167,20,TRUE,30,"ON","F1",181,4.859722,5.859722,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",5.859722,0.9979167,20,TRUE,30,"ON","F1",181,4.859722,5.859722,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,1,1,4.42091328543439,6.76406230110863,9.74785568254207,0
"L2",2.940972,0.9979167,20,TRUE,30,"ON","F1",181,1.940972,2.940972,1,1,4.42091328543439,6.76406230110863,9.74785568254207,0
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,1,1,4.42091328543439,6.76406230110863,9.74785568254207,0
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,1,1,4.42091328543439,6.76406230110863,9.74785568254207,0
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",6.885417,0.9979167,20,TRUE,30,"ON","F1",181,5.885417,6.885417,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",6.885417,0.9979167,20,TRUE,30,"ON","F1",181,5.885417,6.885417,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,1,1,4.42091328543439,6.76406230110863,9.74785568254207,0
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L2",2.940972,0.9979167,20,TRUE,30,"ON","F1",181,1.940972,2.940972,1,1,4.42091328543439,6.76406230110863,9.74785568254207,0
"L2",5.859722,0.9979167,20,TRUE,30,"ON","F1",181,4.859722,5.859722,1,1,4.42091328543439,6.76406230110863,9.74785568254207,1
"L3",6.196528,0.99375,20,TRUE,30,"ON","F1",182,4.196528,5.196528,1,1,1.92706156538595,3.18576344068658,4.90981667601128,1
"L3",4.256944,1.025694,20,TRUE,30,"ON","F1",182,2.256944,3.256944,1,1,1.88204680198719,3.14128993892656,4.86599710858264,1
"L3",2.026389,1.025694,20,TRUE,30,"ON","F1",182,0.02638889,1.026389,1,1,1.88204680198719,3.14128993892656,4.86599710858264,1
"L3",2.884028,1.503472,20,TRUE,30,"ON","F1",182,0.8840278,1.884028,1,1,1.20877283419556,2.47611147899986,4.21059937232781,1
"L3",6.196528,0.99375,20,TRUE,30,"ON","F1",182,4.196528,5.196528,1,1,1.92706156538595,3.18576344068658,4.90981667601128,1
"L3",4.040278,0.9631944,20,TRUE,30,"ON","F1",182,2.040278,3.040278,1,1,1.97011982685938,3.22830396567965,4.95173168898783,1
"L3",4.998611,0.99375,20,TRUE,30,"ON","F1",182,2.998611,3.998611,1,1,1.92706156538595,3.18576344068658,4.90981667601128,1
"L3",4.998611,0.99375,20,TRUE,30,"ON","F1",182,2.998611,3.998611,1,1,1.92706156538595,3.18576344068658,4.90981667601128,1
"L3",5.114583,1.503472,20,TRUE,30,"ON","F1",182,3.114583,4.114583,1,1,1.20877283419556,2.47611147899986,4.21059937232781,1
"L3",5.114583,1.503472,20,TRUE,30,"ON","F1",182,3.114583,4.114583,1,1,1.20877283419556,2.47611147899986,4.21059937232781,1
"L3",4.972222,1.059028,20,TRUE,30,"ON","F1",182,2.972222,3.972222,1,1,1.83507328197922,3.09488123282625,4.82027079188258,1
"L3",5.114583,1.503472,20,TRUE,30,"ON","F1",182,3.114583,4.114583,1,1,1.20877283419556,2.47611147899986,4.21059937232781,1
"L3",5.114583,1.503472,20,TRUE,30,"ON","F1",182,3.114583,4.114583,1,1,1.20877283419556,2.47611147899986,4.21059937232781,1
"L3",3.197917,1.059028,20,TRUE,30,"ON","F1",182,1.197917,2.197917,1,1,1.83507328197922,3.09488123282625,4.82027079188258,1
"L3",4.998611,0.99375,20,TRUE,30,"ON","F1",182,2.998611,3.998611,1,1,1.92706156538595,3.18576344068658,4.90981667601128,1
"L3",3.916667,1.503472,20,TRUE,30,"ON","F1",182,1.916667,2.916667,1,1,1.20877283419556,2.47611147899986,4.21059937232781,1
"L3",5.114583,1.503472,20,TRUE,30,"ON","F1",182,3.114583,4.114583,1,1,1.20877283419556,2.47611147899986,4.21059937232781,1
"L3",5.114583,1.503472,20,TRUE,30,"ON","F1",182,3.114583,4.114583,1,1,1.20877283419556,2.47611147899986,4.21059937232781,1
"L3",4.040278,0.9631944,20,TRUE,30,"ON","F1",182,2.040278,3.040278,1,1,1.97011982685938,3.22830396567965,4.95173168898783,1
"L3",4.256944,1.025694,20,TRUE,30,"ON","F1",182,2.256944,3.256944,1,1,1.88204680198719,3.14128993892656,4.86599710858264,1
"L4",2.916667,0.8229167,20,TRUE,30,"ON","F1",183,0.9166667,1.916667,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",2.916667,0.8229167,20,TRUE,30,"ON","F1",183,0.9166667,1.916667,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",3.972222,1.032639,20,TRUE,30,"ON","F1",183,1.972222,2.972222,1,1,0.822936552261309,1.96220314011953,3.49834905156466,1
"L4",3.972222,1.032639,20,TRUE,30,"ON","F1",183,1.972222,2.972222,1,1,0.822936552261309,1.96220314011953,3.49834905156466,1
"L4",1.951389,0.8229167,20,TRUE,30,"ON","F1",183,0,0.9513889,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",5.003472,0.96875,20,TRUE,30,"ON","F1",183,3.003472,4.003472,1,1,0.972071674846929,2.11055494138092,3.64551920683075,1
"L4",3.833333,1.104167,20,TRUE,30,"ON","F1",183,1.833333,2.833333,1,1,0.655969827969111,1.7961133963354,3.33358223934547,1
"L4",2.104167,0,30,FALSE,30,"ON","F1",183,0.1041667,1.104167,1,1,1.38518233436604,1.87767893448798,2.55133021936658,1
"L4",1.951389,0.8229167,20,TRUE,30,"ON","F1",183,0,0.9513889,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",3.895833,0.8229167,20,TRUE,30,"ON","F1",183,1.895833,2.895833,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",3.145833,0.9652778,20,TRUE,30,"ON","F1",183,1.145833,2.145833,1,1,0.980176778583751,2.11861747365314,3.65351751973461,1
"L4",1.822917,0,30,FALSE,30,"ON","F1",183,0,0.8229167,1,1,1.38518233436604,1.87767893448798,2.55133021936658,1
"L4",2.916667,0.8229167,20,TRUE,30,"ON","F1",183,0.9166667,1.916667,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",1.951389,0.8229167,20,TRUE,30,"ON","F1",183,0,0.9513889,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",1.890278,1.104167,20,TRUE,30,"ON","F1",183,0,0.8902778,1,1,0.655969827969111,1.7961133963354,3.33358223934547,1
"L4",2.868056,1.104167,20,TRUE,30,"ON","F1",183,0.8680556,1.868056,1,1,0.655969827969111,1.7961133963354,3.33358223934547,1
"L4",1.951389,0.8229167,20,TRUE,30,"ON","F1",183,0,0.9513889,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",5.0625,0.8229167,20,TRUE,30,"ON","F1",183,3.0625,4.0625,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L4",5.003472,0.96875,20,TRUE,30,"ON","F1",183,3.003472,4.003472,1,1,0.972071674846929,2.11055494138092,3.64551920683075,1
"L4",3.895833,0.8229167,20,TRUE,30,"ON","F1",183,1.895833,2.895833,1,1,1.31248813264977,2.44918338663585,3.98145042196896,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,1,1,0,1.05469859450045,2.75224789769285,1
"L5",4.208333,1.944444,20,TRUE,30,"ON","F1",184,2.208333,3.208333,1,1,0,1.05469859450045,2.75224789769285,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",2.034722,2,20,TRUE,30,"ON","F1",184,0.03472222,1.034722,1,1,0,0.951741564839161,2.6494418114457,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,1,1,0.12648863258965,1.37000032811181,3.06708737321157,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,1,1,0,0.835915833076062,2.53378588966503,1
"L5",2.916667,0,30,FALSE,30,"ON","F1",184,0.9166667,1.916667,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,1,1,0,1.05727085235145,2.75481638440376,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,1,1,0,1.05469859450045,2.75224789769285,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,1,1,0,1.05727085235145,2.75481638440376,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,1,1,0,1.05469859450045,2.75224789769285,1
"L5",2.916667,0,30,FALSE,30,"ON","F1",184,0.9166667,1.916667,1,1,1.84254558228503,2.51356332394352,3.431747814257,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,1,1,0,1.05469859450045,2.75224789769285,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,1,1,0,0.835915833076062,2.53378588966503,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",1.5,3.083333,20,TRUE,30,"ON","F1",185,0,0.5,1,1,0.0822286891002318,2.65388311384293,6.26287175242997,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",1.5,2.916667,20,TRUE,30,"ON","F1",185,0,0.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",8.5,3.083333,20,TRUE,30,"ON","F1",185,6.5,7.5,1,1,0.0822286891002318,2.65388311384293,6.26287175242997,0
"L6",4.458333,3.069444,20,TRUE,30,"ON","F1",185,2.458333,3.458333,1,1,0.110993430570707,2.68262004554353,6.29148532814493,1
"L6",4.520833,3.041667,20,TRUE,30,"ON","F1",185,2.520833,3.520833,1,1,0.168520842466839,2.7400918399022,6.34871041941386,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,1,1,0.0822286891002318,2.65388311384293,6.26287175242997,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,1,1,0.0822286891002318,2.65388311384293,6.26287175242997,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,1,1,0.0822286891002318,2.65388311384293,6.26287175242997,1
"L6",14.5,3.083333,20,TRUE,30,"ON","F1",185,12.5,13.5,1,1,0.0822286891002318,2.65388311384293,6.26287175242997,0
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",5.458333,2.916667,20,TRUE,30,"ON","F1",185,3.458333,4.458333,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",6.5,2.916667,20,TRUE,30,"ON","F1",185,4.5,5.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L6",1.5,2.916667,20,TRUE,30,"ON","F1",185,0,0.5,1,1,0.427401444656294,2.99872215616508,6.60623054068744,1
"L2",6.995833,0.9840278,20,TRUE,35,"ON","F1",186,5.995833,6.995833,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",3.984722,0.9840278,20,TRUE,35,"ON","F1",186,2.984722,3.984722,1,1,4.83070395849206,6.86474463408818,9.75130036832881,0
"L2",5.994444,0.9840278,20,TRUE,35,"ON","F1",186,4.994444,5.994444,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",5.994444,0.9840278,20,TRUE,35,"ON","F1",186,4.994444,5.994444,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",6.995833,0.9840278,20,TRUE,35,"ON","F1",186,5.995833,6.995833,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",5.994444,0.9840278,20,TRUE,35,"ON","F1",186,4.994444,5.994444,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,1,1,4.83070395849206,6.86474463408818,9.75130036832881,1
"L3",5.004167,0.9951389,20,TRUE,35,"ON","F1",187,3.004167,4.004167,1,1,1.92899149123389,3.22685395595623,5.00449601364557,1
"L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,1,1,2.03243505715198,3.32615525504291,5.09832850144412,1
"L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,1,1,2.03243505715198,3.32615525504291,5.09832850144412,1
"L3",7.035417,0.9923611,20,TRUE,35,"ON","F1",187,5.035417,6.035417,1,1,1.93289505384071,3.23060120533307,5.008036891103,0
"L3",5.996528,1.004167,20,TRUE,35,"ON","F1",187,3.996528,4.996528,1,1,1.91630456144388,3.21467505823178,4.99298784323249,1
"L3",7.989583,1.004167,20,TRUE,35,"ON","F1",187,5.989583,6.989583,1,1,1.91630456144388,3.21467505823178,4.99298784323249,0
"L3",4.021528,0.9951389,20,TRUE,35,"ON","F1",187,2.021528,3.021528,1,1,1.92899149123389,3.22685395595623,5.00449601364557,1
"L3",4.010417,0.9215278,20,TRUE,35,"ON","F1",187,2.010417,3.010417,1,1,2.03243505715198,3.32615525504291,5.09832850144412,1
"L3",2.990972,1.004167,20,TRUE,35,"ON","F1",187,0.9909722,1.990972,1,1,1.91630456144388,3.21467505823178,4.99298784323249,1
"L3",3.009028,0.9215278,20,TRUE,35,"ON","F1",187,1.009028,2.009028,1,1,2.03243505715198,3.32615525504291,5.09832850144412,1
"L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,1,1,2.03243505715198,3.32615525504291,5.09832850144412,1
"L4",5.145833,1,20,TRUE,35,"ON","F1",188,3.145833,4.145833,1,1,2.20588019942993,3.72641605018251,5.85722214554525,1
"L4",2.979167,0.98125,20,TRUE,35,"ON","F1",188,0.9791667,1.979167,1,1,2.22514638487785,3.73829604627683,5.85759415760791,1
"L4",3.972222,0.98125,20,TRUE,35,"ON","F1",188,1.972222,2.972222,1,1,2.22514638487785,3.73829604627683,5.85759415760791,1
"L4",2.993056,0.9826389,20,TRUE,35,"ON","F1",188,0.9930556,1.993056,1,1,2.22371924861286,3.73741603952614,5.85756660093837,1
"L4",5.145833,1,20,TRUE,35,"ON","F1",188,3.145833,4.145833,1,1,2.20588019942993,3.72641605018251,5.85722214554525,1
"L4",4.95625,1.019444,20,TRUE,35,"ON","F1",188,2.95625,3.95625,1,1,2.18590090823795,3.71409633583275,5.8568363640761,1
"L4",4.015972,0.9826389,20,TRUE,35,"ON","F1",188,2.015972,3.015972,1,1,2.22371924861286,3.73741603952614,5.85756660093837,1
"L4",5.041667,0.9569444,20,TRUE,35,"ON","F1",188,3.041667,4.041667,1,1,2.25012111538575,3.7536960693739,5.85807639634873,1
"L4",5.041667,0.9569444,20,TRUE,35,"ON","F1",188,3.041667,4.041667,1,1,2.25012111538575,3.7536960693739,5.85807639634873,1
"L4",4.005556,1.001389,20,TRUE,35,"ON","F1",188,2.005556,3.005556,1,1,2.20445296041194,3.72553598007184,5.85719458689164,1
"L4",3.972222,0.98125,20,TRUE,35,"ON","F1",188,1.972222,2.972222,1,1,2.22514638487785,3.73829604627683,5.85759415760791,1
"L5",6.069444,1.805556,20,TRUE,35,"ON","F1",189,4.069444,5.069444,1,1,0.978663269839201,2.24765449533473,3.98150249183535,0
"L5",4,2,20,TRUE,35,"ON","F1",189,2,3,1,1,0.716253073458594,1.9880617156453,3.72638772673619,1
"L5",5.131944,1.979167,20,TRUE,35,"ON","F1",189,3.131944,4.131944,1,1,0.74436806605902,2.01587484631156,3.75372107670487,1
"L5",5.131944,1.979167,20,TRUE,35,"ON","F1",189,3.131944,4.131944,1,1,0.74436806605902,2.01587484631156,3.75372107670487,1
"L5",2.152778,1.805556,20,TRUE,35,"ON","F1",189,0.1527778,1.152778,1,1,0.978663269839201,2.24765449533473,3.98150249183535,1
"L5",4.875,2.135417,20,TRUE,35,"ON","F1",189,2.875,3.875,1,1,0.533502247702733,1.80727302868554,3.54871767188526,1
"L5",5.083333,2.046528,20,TRUE,35,"ON","F1",189,3.083333,4.083333,1,1,0.653461618761114,1.92594443327408,3.66534197685173,1
"L5",7.256944,1.979167,20,TRUE,35,"ON","F1",189,5.256944,6.256944,1,1,0.74436806605902,2.01587484631156,3.75372107670487,0
"L5",5.131944,1.979167,20,TRUE,35,"ON","F1",189,3.131944,4.131944,1,1,0.74436806605902,2.01587484631156,3.75372107670487,1
"L5",2.075,1.995139,20,TRUE,35,"ON","F1",189,0.075,1.075,1,1,0.722813193413986,1.99455140163237,3.73276546466149,1
"L5",3.996528,1.979167,20,TRUE,35,"ON","F1",189,1.996528,2.996528,1,1,0.74436806605902,2.01587484631156,3.75372107670487,1
"L6",8.541667,5,20,TRUE,35,"ON","F1",190,6.541667,7.541667,1,1,0.491361254148105,3.09003637140956,6.73580390076149,1
"L6",3.583333,4.979167,20,TRUE,35,"ON","F1",190,1.583333,2.583333,1,1,0.516263306814208,3.11480011624123,6.76030030113099,1
"L6",6.625,4.833333,20,TRUE,35,"ON","F1",190,4.625,5.625,1,1,0.690581261429892,3.28814989609926,6.93177863125561,1
"L6",5.833333,0,35,FALSE,35,"ON","F1",190,3.833333,4.833333,1,1,5.41107169537077,7.59955544539604,10.7284744104389,1
"L6",7.625,4.833333,20,TRUE,35,"ON","F1",190,5.625,6.625,1,1,0.690581261429892,3.28814989609926,6.93177863125561,1
"L6",20.625,4.958333,20,TRUE,35,"ON","F1",190,18.625,19.625,1,1,0.541166554797966,3.13956504975168,6.78479787734653,0
"L6",4.625,4.791667,20,TRUE,35,"ON","F1",190,2.625,3.625,1,1,0.740385366762098,3.33767738576261,6.98077143199462,1
"L6",10.58333,4.75,20,TRUE,35,"ON","F1",190,8.583333,9.583333,1,1,0.790190667411959,3.38720606410473,7.02976540857965,0
"L6",26.625,4.833333,20,TRUE,35,"ON","F1",190,24.625,25.625,1,1,0.690581261429892,3.28814989609926,6.93177863125561,0
"L6",2.583333,4.909028,20,TRUE,35,"ON","F1",190,0.5833333,1.583333,1,1,0.600101691681862,3.19817285654502,6.84277296591843,1
"L6",3.583333,5.010417,20,TRUE,35,"ON","F1",190,1.583333,2.583333,1,1,0.478909630156226,3.07765390465434,6.72355511265372,1
"L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,2,1,4.56853375775207,6.78230055822366,9.63100350496333,1
"L2",10.25,8.708333,20,TRUE,5,"ON","F1",191,9.25,10.25,2,1,4.56853375775207,6.78230055822366,9.63100350496333,1
"L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,2,1,4.56853375775207,6.78230055822366,9.63100350496333,1
"L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,2,1,4.56853375775207,6.78230055822366,9.63100350496333,1
"L2",10.25,8.708333,20,TRUE,5,"ON","F1",191,9.25,10.25,2,1,4.56853375775207,6.78230055822366,9.63100350496333,1
"L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,2,1,4.56853375775207,6.78230055822366,9.63100350496333,1
"L2",5.208333,8.833333,20,TRUE,5,"ON","F1",191,4.208333,5.208333,2,1,4.56488894503075,6.78182169998651,9.63099508254309,1
"L3",5.125,10.70833,20,TRUE,5,"ON","F1",192,3.125,4.125,2,1,3.24608684045323,4.50987514595367,6.20242880617068,1
"L3",5,10.75,20,TRUE,5,"ON","F1",192,3,4,2,1,3.24594372733194,4.50986355372861,6.20242862807036,1
"L3",5.125,10.70833,20,TRUE,5,"ON","F1",192,3.125,4.125,2,1,3.24608684045323,4.50987514595367,6.20242880617068,1
"L3",6.25,10.70833,20,TRUE,5,"ON","F1",192,4.25,5.25,2,1,3.24608684045323,4.50987514595367,6.20242880617068,1
"L3",13.20833,10.75,20,TRUE,5,"ON","F1",192,11.20833,12.20833,2,1,3.24594372733194,4.50986355372861,6.20242862807036,0
"L3",6.25,10.70833,20,TRUE,5,"ON","F1",192,4.25,5.25,2,1,3.24608684045323,4.50987514595367,6.20242880617068,1
"L3",6.041667,10.95833,20,TRUE,5,"ON","F1",192,4.041667,5.041667,2,1,3.24522823041427,4.50980559816714,6.2024277376542,1
"L4",3.208333,19.875,20,TRUE,5,"ON","F1",193,1.208333,2.208333,2,1,3.11162465706272,4.33277793390409,5.86931556768835,1
